est_diameter_km,relative_velocity_kms,miss_distance_km,absolute_magnitude,orbit_uncertainty,inclination_deg,is_hazardous
0.4185212108597066,12.549382104166584,9000000.0,24.99380205122448,7,7.014263773137348,0
0.12076032804361181,14.879519442660506,9000000.0,27.36146657960783,4,25.340779997051417,0
0.05841652440899709,20.806650735425343,9000000.0,28.75290684077011,7,20.98271234911478,0
0.05933943321243754,11.349293361784087,1041753.0190552099,28.64298052879533,3,12.116472778590643,0
0.25939398067325364,22.301966726352667,9000000.0,25.937807242006894,5,25.122739372044297,0
0.2845785887906402,31.93212362602327,7042311.674652412,25.974813257232327,3,0.8473678330964024,0
0.23296996677291745,16.566817354108235,9000000.0,26.879448104015122,9,8.080444727207897,0
0.06956388727495773,7.589236377016864,9000000.0,28.39516376524369,1,9.145343499467105,0
0.17070153156968323,7.586786775785111,9000000.0,26.5183716845782,2,4.111464234124007,0
0.15208523011241565,22.435958861981028,3698270.3868241785,26.690052012207826,6,1.1886386552758728,0
0.16841713959741939,16.581776747276894,9000000.0,27.47770906534727,0,12.353162744292947,0
0.3234951290937324,23.13781627244837,9000000.0,25.729714972783757,5,7.639613099591327,0
0.16924558533455702,13.264560255884554,9000000.0,25.783240945931137,0,4.650343234266169,0
0.2668452339078508,22.81436483277882,9000000.0,24.817254392517867,5,5.505876053060062,0
0.14479722978811013,15.891905785851922,9000000.0,26.63615513828734,3,28.91932641362898,0
0.18070659206959952,11.872471612732356,2788393.0638648565,26.713244195182828,1,3.3216005031790203,0
0.25443451764294756,14.193010648383309,9000000.0,25.871674207271706,4,25.36993291799836,0
0.03151928116738853,8.620619512037345,9000000.0,30.166140146582432,3,1.888404706589023,0
0.09830590166402238,30.92551691007128,9000000.0,27.739017667513696,0,1.4221204029605372,0
0.08455334396322416,16.32532730509059,306594.2736837853,28.82032492237036,5,15.478506179410244,0
0.07144139267711869,21.511598620775374,9000000.0,28.83182973114656,5,13.364855513399446,0
0.10278228648898173,13.241916069904406,9000000.0,27.777583828556068,6,19.101198152796503,0
0.6034701574691118,9.636505246141237,9000000.0,24.6337025096318,9,24.592507666538,0
0.056935791232691706,15.362836423574453,8055630.161013186,28.047254880590014,7,10.843375064066764,0
0.35639284996671217,24.70834773365439,9000000.0,25.13772769382889,7,6.80425721032417,0
0.025150694421724424,13.354877460212014,9000000.0,30.339086607203125,6,28.77408839033621,0
0.09682161346886348,10.906276190894092,3291944.6702848985,28.157722582927864,6,5.785742777745086,0
0.15925526324132666,18.088249710584005,9000000.0,25.999706085621803,7,27.945845809416813,0
0.24322273059484184,20.49315820502421,9000000.0,25.852283108382263,6,20.550140648644284,0
0.27560863182671275,28.49993718197228,4344705.101707163,25.9213737541874,5,10.127949415006263,0
0.2991970882242252,19.476253348607464,9000000.0,25.787404086095723,7,10.99906724047541,0
0.09549082854851354,21.507948749718643,1965642.6995184023,28.47699140378669,9,12.972031144615183,1
0.08523426175854294,22.034926658442252,7118637.294851159,28.486786568410547,4,20.687790472902087,0
0.31917232485644165,8.928892326471587,6967885.848475045,25.382460401351796,2,34.2869373274452,0
0.11177086797599473,10.25667550671319,9000000.0,27.909769866099545,4,11.139555665619396,0
0.03779092353399242,9.412725972760448,6013232.4114332255,29.50259106667235,0,32.96537690978742,0
0.04357432344117709,7.67497971015848,889616.022615495,29.428603499895036,3,7.180139830480927,0
0.05396323562715256,22.568219124092824,6876637.466736411,29.367749051401,8,3.953534106774044,0
0.22249753503174155,19.030350641646287,9000000.0,26.145257839379074,0,18.623982369349836,0
0.15605070945733207,17.556472441640146,9000000.0,27.079791162383984,8,34.17683047480597,0
0.2699510464323234,1.0,9000000.0,26.245243908715953,5,16.9702328191208,0
0.08827903345026515,31.38833801033033,9000000.0,28.39377804711281,3,27.997027106576706,0
0.1585856728592558,10.740095970925111,9000000.0,27.48263260978751,4,16.539121620586393,0
0.2529889148510083,31.362689291572703,4598128.322073505,27.06453693353333,8,29.7500634564533,0
0.09932613604226653,6.855309635440788,9000000.0,28.157843892023948,1,28.4459265902699,0
0.2136908867899486,11.313191890104243,9000000.0,26.021112268218985,5,24.01673749390559,0
0.06981363523630106,1.5800543224325914,6226939.966196014,28.74552606452289,2,21.539370858033834,0
0.09413231815468188,19.534874831598884,8518953.4537997,28.146481525245928,5,18.13499895026709,0
0.09238987410033943,9.291202254321373,2876328.721458144,28.25547030182724,7,33.486561678203884,0
0.040932142450508545,9.48899892131152,8004175.343883529,30.21254839825874,9,19.5082944523201,0
0.2202421801518753,7.392400479779219,9000000.0,25.347019800882595,2,11.799832160833342,0
0.08463542708099703,22.441485439165042,9000000.0,28.87665026367874,6,30.877598020674046,0
0.13703678558551957,21.98024556097283,8846081.622049386,28.08807843449796,4,23.101220472025627,0
0.21887525111149836,29.6842372375515,2820156.6347516035,26.486041162644437,5,19.536055185943702,1
0.21151299845461166,12.200053652489187,1821363.9440143453,26.569071461371927,1,23.87597013847329,0
0.2632595395475167,18.531735597327604,9000000.0,25.696300935383608,8,12.210524048671997,0
0.12264203092407468,7.974653618186339,9000000.0,27.389756180522177,1,14.729854624619534,0
0.08862880936921118,14.654726840852774,7126946.753946261,28.378957127456093,0,6.845816598558091,0
0.12496542113035472,13.368082807031758,7978863.983703991,27.665663625609547,7,29.925728375675856,0
0.025038655357861702,20.251149702467945,9000000.0,30.63761770826718,4,23.295722579609325,0
0.03183743525066084,24.11915264492734,9000000.0,30.205509019630075,0,28.849160738424054,0
0.03605536474356359,23.9374668358205,5313769.5650386335,30.132793856445534,6,11.108669914501577,0
0.04992432961553386,11.100314094476724,9000000.0,29.505308413988597,2,34.84030584537658,0
0.20185094030156717,23.989275332360997,9000000.0,25.857673687571232,9,12.50235609465733,0
0.054722569181153244,16.69140404024542,5341683.496365465,29.36085527979498,9,12.379955967148245,0
0.09272079052586119,14.727821728720896,9000000.0,28.871001543150314,5,33.62224108102412,0
0.49620223563934734,12.040419592267572,9000000.0,24.46506632959417,4,22.927270876680616,0
0.0947736396585359,13.080449439469135,2663938.419157645,28.648479819858473,4,32.67048149409027,0
0.28295018218044105,29.196196923373634,9000000.0,25.20738348792653,6,21.80996602049596,0
0.05320421374649968,19.151875365458164,9000000.0,28.981388524585906,9,8.626618198215976,0
0.11020229487229992,18.222282932508435,9000000.0,27.27985712815487,6,13.675777766879092,0
0.05233855161362728,15.164271990241373,3131577.9815634945,29.715827088345836,0,30.061933097251647,0
0.09642082479024483,34.1218502800662,9000000.0,28.68510517469579,1,17.131167523392918,0
0.3135827926013914,26.13507342192497,9000000.0,25.400474846159877,6,24.814286802585805,0
0.024057212696017065,11.95256519640845,9000000.0,30.92448525316176,3,5.82850680938849,0
0.20896753866887072,15.08469461706763,9000000.0,27.123414630662293,4,13.9919012835,0
0.1716557265816719,15.500288196403627,3171791.2287419313,26.68729510465476,4,29.381001440492604,0
0.07470935535242738,18.021103847978196,9000000.0,28.42521892227516,5,32.9353618201589,0
0.03187102929538167,12.091418051579954,7817766.458059188,30.257239499439013,2,11.35052324916976,0
0.1454576220349373,20.071715663531876,9000000.0,26.620670908171604,0,6.0400486428008735,0
0.07969944083649808,27.1646169242752,5368817.742108497,28.291100118751384,2,0.8197293554145574,0
0.17078944642025065,7.804603236970857,1579287.7711071365,27.785528178356227,6,4.458455950689077,1
0.1383251985963061,9.10297284035553,9000000.0,26.893918547386903,6,29.24837632313486,0
0.6715135337755307,13.61789011291885,9000000.0,24.25954069708107,8,15.948938308526696,0
0.10652712542112042,13.942431079245193,9000000.0,27.92976705765444,1,10.20675169533511,0
0.04863083459252641,30.989261123221517,9000000.0,29.07748666423937,1,27.148102156817302,0
0.16190842764130361,24.01196454010387,9000000.0,26.934341706114367,1,27.770607232407375,0
0.16863758806066487,23.61025646482785,9000000.0,27.616445730666854,5,12.675616213112649,0
0.5268642125905717,15.149440145406196,9000000.0,24.627476299165856,5,31.547867541974018,0
0.3119573640846573,14.995806152492301,9000000.0,25.8159174961446,1,16.208931660047707,0
0.19337403878136772,6.83806210364221,9000000.0,27.258953581534293,4,9.143091332408938,0
0.5846761885891002,22.47218159633472,9000000.0,23.983892035123517,0,31.491456197390644,0
0.04122282981703046,20.4373822336615,9000000.0,28.929224707611816,6,5.353301724711537,0
0.07137900269776845,26.001981552747985,9000000.0,29.331611879508262,5,34.8580231745881,0
0.05358018610831804,15.52419200650683,9000000.0,29.05165191719515,0,21.463827926211312,0
0.09164711321166595,16.00754597659722,9000000.0,28.411325179365388,0,32.037161254089874,0
0.03416047013042156,18.19031869992445,8318872.170370702,29.393666966061847,7,6.259253259506226,0
0.2554192277971417,23.24328302854967,9000000.0,26.074601246045027,8,13.61889425900316,0
0.10836797176047498,6.708490645317648,7591731.385983739,27.08536257744945,8,30.563782642215724,0
0.031091951282341112,22.152392936168624,9000000.0,29.963086097099033,5,29.298530936516872,0
0.04901744218718463,16.856531064790186,5242614.496179576,28.821136491050922,5,30.514790244425278,0
0.18516903793002676,9.589539124324126,9000000.0,26.109118226000138,8,9.816070248381141,0
0.3128994355920153,2.4077597314215353,9000000.0,25.303102235825648,8,21.616630871985777,0
0.9967362294082434,16.044684016851527,9000000.0,21.838726189293443,9,13.63594846801697,0
2.493936699964536,27.13399088291849,1076373.4500700084,20.426932052995134,3,11.227104121145203,1
0.20482679350271416,28.722792667189765,9000000.0,26.730764846979927,4,18.20446611451587,0
0.05031066884807685,19.487633474690675,9000000.0,29.271862470557195,0,25.026853161147503,0
0.016050002386230767,30.73403964689573,4028074.849643616,30.383867689429888,1,18.148124077846376,0
0.17687915182295083,16.699412419302785,9000000.0,26.916132513078498,3,8.067426779700861,0
0.06002818390434764,23.673124861499467,2378658.518547312,28.334529145945886,8,28.26224217689394,0
0.08933541723270573,13.84138377765501,9000000.0,28.375461333901672,4,34.2226037811029,0
0.07338051813765656,13.39780812501096,9000000.0,28.3368575154567,5,12.700751786554047,0
0.11756182819154264,12.257436181835546,767178.9785922578,27.308834750602045,8,29.723848663547248,1
0.3929708789538828,2.5762973701298133,9000000.0,24.928099875130503,4,30.23519701210712,0
0.1583493782308933,26.009645819628382,8640317.791105606,28.14870664465264,3,9.118243420000987,0
0.11548266613471014,12.508572926033885,7103483.962699418,27.127680552267933,7,24.68574947255335,0
0.04804324420003331,11.389928541713626,5615024.503645269,29.294520941217417,3,32.844602059895585,0
0.02535744396023457,8.740198228711272,9000000.0,30.64828004618709,3,25.894957946706246,0
0.08321664350167116,15.569483944246018,7797039.8598549515,27.6713262703587,8,1.0507617255297612,0
0.12824887706240046,29.3444461739182,1311002.5185766614,26.499563019300645,4,21.15817311657652,1
0.7928905504990278,31.656451955759024,9000000.0,23.1761691956126,2,27.24579960026729,0
0.15416597787784764,5.373931869385418,9000000.0,27.303315810780862,8,21.634780377778004,0
0.361584148341221,14.518864028166023,5657453.7380672805,24.97871237985797,6,1.005894560349478,0
0.08214283978615113,9.75949560934411,3378860.946856146,28.062139070248982,7,4.205917920478454,0
0.04138057271341371,23.918364188480638,9000000.0,29.90139012154821,3,28.056780065673035,0
0.05155444928108204,19.006154831057486,2708860.00007933,28.650531209790348,7,17.081867633354527,1
0.06553138672088535,12.544014708341155,9000000.0,28.56498505335869,9,33.52919064031604,0
1.1370870039157381,17.50801156413713,6860262.728366153,21.94509768239189,1,14.524355624042784,0
0.0595233456675709,13.65806965014604,7399732.73972616,28.949706213015837,1,28.75978926771319,0
0.31301292471866,28.299722660624276,3489861.5040270803,25.568654036747986,5,1.2422389290743436,0
0.05486239279223784,20.82871660511227,6540896.134836771,29.337803319682433,7,29.435515558385294,0
0.343548498820087,21.688763946415065,9000000.0,24.685126946396323,0,30.06701976872946,0
0.1988809182958352,1.0,9000000.0,26.30456236915058,5,12.672654022453694,0
0.11571350843081478,16.532479248198324,5276268.985318041,26.86385508520931,1,10.830821451214629,0
0.12992959838076162,31.58247671341324,9000000.0,27.147398718707503,9,31.846807213090575,0
0.07031376501439565,26.282903490256793,9000000.0,29.216944109741032,7,27.219665351706603,0
0.21141594164678473,4.070372898557878,1687203.3201083324,26.11357919060959,9,20.928205515468477,0
0.08586461388361112,14.806019171214842,9000000.0,27.40874845093443,2,15.272072598508736,0
0.039731706256918055,8.58936373856895,4256598.269549151,29.17689356851091,7,31.9230316424199,0
0.03770594237313948,28.97771092254009,3728477.6674052677,28.801661687134278,3,26.152773425763456,0
0.16082924252411912,18.70994797593136,9000000.0,26.189302484691552,1,14.589256866776298,0
0.6564500039468745,11.625431081879949,7211395.85750792,24.216655599404966,4,17.385204656216008,0
0.1588160942018249,17.23910560478552,3012123.6993332813,26.139789141142916,4,3.4451079371273794,0
0.12019518377518376,1.0,9000000.0,27.583189700381723,5,28.37607496659828,0
0.18011245729994715,9.405270875803964,9000000.0,26.61781846115299,8,29.459579629283066,0
0.49957464216535097,17.255106080784167,1188261.956536825,24.198196834563227,2,12.447478433323262,1
0.16853404558728635,22.919727579173255,2154875.341332297,26.855069758913586,6,10.837880687148445,1
0.08973205365951345,3.410801155818614,9000000.0,27.53699543520408,1,8.828195399844207,0
0.4091345148119251,14.331912846082995,9000000.0,25.30865507287081,8,6.071055149347706,0
0.20778662616858068,24.067800169631752,9000000.0,25.960673815201783,4,33.172479105065186,0
0.628610149843919,6.839826729387095,9000000.0,23.78063747179048,7,26.566172046548754,0
0.1625506614911146,18.604279843489213,9000000.0,26.562741354580023,2,15.169192532791072,0
0.03977689624027737,17.461821521742024,3880903.3265647837,29.85959771535129,3,3.8559678192357234,0
0.03445300011506245,29.00066224249622,9000000.0,30.032716573479927,9,4.880298092596608,0
0.7053422959927425,15.389046648218537,2789873.6298868856,22.41657989552631,1,24.842594595850592,1
0.7585593177602618,15.798795811374507,9000000.0,23.69873450725697,5,7.10783638318809,0
0.11309589257409694,22.98471827215282,9000000.0,26.676485775245634,3,12.175588805705186,0
0.09225605871082908,7.715559323654588,5013878.123750233,27.78089389612088,3,33.4953194261276,0
0.5835905192473932,15.45381755414399,9000000.0,24.078478209977177,6,20.341926629728174,0
0.04473291557377859,13.809924924116427,9000000.0,29.132727969034814,7,28.292154654248257,0
0.05531412274089538,16.027617311064297,9000000.0,29.175374120808623,4,3.6358468511806126,0
0.2575160565441893,22.938845142739865,9000000.0,26.22328901369718,6,11.56351673147084,0
0.09120868803845482,20.87913039557521,8357098.742032607,27.5871781277708,0,31.34624684361236,0
0.13464388608685854,11.759223840299267,9000000.0,26.793601092269153,2,28.36620794906932,0
0.11492875107132072,17.956894423290485,2064905.6060140198,27.49870323167532,7,25.320749440778798,1
0.18967836610805439,27.43309129870367,9000000.0,25.726478887963463,6,20.559170399438763,0
0.5529331677805494,11.180440108418864,9000000.0,24.009226823113806,0,9.412902234395245,0
0.1481670251708756,18.016167462779087,9000000.0,27.678459184571643,8,20.49181932795073,0
0.25767370424229746,15.6478752614296,1420466.5805868893,25.108821172319036,4,1.7765985491119745,1
0.017419376488855002,16.558964889142562,9000000.0,30.639653446363294,3,7.080296782668878,0
0.12889999576007655,5.585396644254196,9000000.0,26.99033843113107,4,18.139284120629313,0
0.05823723976901203,26.87533998018543,9000000.0,29.832526685281337,3,0.06920658552004466,0
0.04000251065657208,11.579536693782718,9000000.0,29.236110341292996,5,8.127939233646952,0
0.0562385751523966,24.18250379107473,4959241.0240771575,28.65453964813675,1,5.32868100363837,0
0.09689537985851462,12.650363743667421,4358388.799628699,27.339822861566642,1,12.092947330186906,0
0.33820689423454403,12.621467436729677,1364624.8373835597,25.295474073931366,9,30.04236238546027,0
0.035922454059511014,25.491862753258268,6465689.256648109,29.824958085698793,7,33.15966852792234,0
0.13954494999935016,23.95719222434547,4048424.8129518437,26.68323131681746,3,5.777044349278799,0
0.08339479068877188,18.46066129274788,9000000.0,28.642748134746615,8,8.08761139766823,0
0.09752240871983396,22.328053848644238,5262050.495798047,27.978036867668468,7,29.640704218464865,0
0.36889538866229027,14.9801305382052,7853985.904571189,25.533353035702376,6,6.043666790298136,0
0.23179902298369848,16.94142660596777,8138634.638039266,25.91865952751843,7,25.946075543865877,0
0.5155082908366054,12.368629252753266,9000000.0,24.51869430447893,9,2.9917460538746354,0
0.11596049812798141,23.328454645101818,7369946.954676231,27.392279905339436,8,22.690678526879413,0
0.06747874553374034,12.146106681828535,3684620.4626162397,29.282927872756517,2,9.299504289529448,0
0.10819081374355943,27.39609441456497,9000000.0,27.695213454805327,7,26.23464321166689,0
0.17247496064486356,14.789160821761229,9000000.0,26.698360580875374,1,18.17806304539409,0
0.16147149692140678,17.14355994811434,9000000.0,26.599919304500226,5,6.2613256623089,0
0.045758025941411026,22.31109614458034,6630782.837900152,29.01048123681848,0,14.078016659337354,0
0.14815293141237448,17.167050948327073,9000000.0,27.1234748068829,1,18.002349257304957,0
0.17003148216675174,14.914641800002828,1018842.1551984138,27.133051444842913,7,34.85918690855008,1
1.6777842725507757,16.7898358653407,9000000.0,21.52113627285529,3,16.812683805030535,0
0.8841262686386391,23.25672847490309,8706142.075139433,23.3062953673114,1,5.293388826307029,0
0.05765701537729344,12.360034445043063,4353547.26768945,28.940520568507065,9,19.432972686847187,0
0.10153178654976443,16.116340949087146,5511085.361108095,27.942188463607625,9,7.707439835796327,0
0.0313217666864511,17.072007091362327,8595033.9606257,29.065357392893826,2,30.78479678843293,0
0.07496701861511387,23.052096368693594,9000000.0,27.89138175175435,5,29.19238584105889,0
0.18555666044901029,16.301082382899946,9000000.0,25.86071467922977,2,4.502649245243052,0
0.4519668786708187,29.658093661456054,4383847.362144798,24.693388016564068,8,20.59313539927607,0
0.06527906849908316,15.904229955994335,7470701.149732806,28.166142132526524,6,24.377753133864584,0
0.07035886855310243,15.33621453116304,7722379.157334676,28.22671037436049,4,8.808256961977783,0
0.015807211330700045,15.802775148675877,9000000.0,30.34415434708057,9,21.92312967563444,0
0.11501808288005667,7.783509999393928,9000000.0,27.313517557294237,7,16.194101213158387,0
0.04677462556586592,9.742912072689204,9000000.0,28.667176805954604,1,16.872754337193218,0
0.07970368747114684,13.285331771826346,9000000.0,28.61490274072047,4,19.295169352788573,0
0.056311259192847796,24.950808941950907,6747364.681536489,29.13167761058332,8,19.954810719902223,0
0.12316103475442806,16.76811758446593,9000000.0,27.453228834388216,5,24.8429320611107,0
0.02333669204074336,13.607490672690055,9000000.0,30.234416519566402,0,15.834975149881497,0
0.031209109819492212,25.58574321924617,4815323.659462109,28.906190450881603,7,25.29224630746225,0
1.1379712958189068,27.858239930245826,9000000.0,22.471241542340483,4,17.007744935308647,0
0.037349992011929456,25.787677226354322,9000000.0,29.242672177793036,2,23.198574606497633,0
0.04519424250547769,11.028370019353897,8430066.54030159,29.4141682216635,8,9.208846905352706,0
0.8495177260145855,13.53325965864441,9000000.0,23.638579396093473,8,18.95954916878868,0
2.472097966423522,29.696152492203034,6498295.497978297,21.188221737460584,5,16.379851328425275,1
0.04193784537455369,18.687977844000155,5414749.593296843,30.054099509089472,7,10.57687024972406,0
0.09364455846601676,15.12661054572745,9000000.0,27.638110354045313,2,2.1809200064285705,0
0.19043498113349971,22.02843572931586,4703585.608083797,26.185244461700403,7,17.856698904754015,0
0.7623859498962595,24.051093471506785,9000000.0,24.079767288772235,9,0.34142714228348026,0
0.05044573482220844,12.99985300350215,9000000.0,29.17627988952583,2,13.644058871725525,0
0.10589811292463286,18.53607971033952,4705901.348792179,27.556118805954522,9,12.972921593058892,0
0.29444518450199186,23.48592048451941,9000000.0,26.50571502703356,0,22.1813638246691,0
0.20903910786860047,8.877989978281027,7178445.563650413,26.5862569639833,4,34.56001276492801,0
0.09290701996872343,17.08641820198298,9000000.0,27.84250290366733,0,30.03004196027878,0
0.11838385039620945,9.199272428644992,9000000.0,27.11447561021793,4,34.12793339238009,0
0.03422168373892969,10.114936521512323,9000000.0,30.435079964274863,6,33.28279795173708,0
0.10665310250323631,13.058299457637872,9000000.0,27.769017041597618,8,2.5939459615320857,0
0.10368607130211542,20.339836765156292,9000000.0,27.733722166549732,1,9.86815844417871,0
0.17070299390077995,14.745841599533058,9000000.0,27.053311473506817,8,10.3945653241486,0
0.07766681386576234,12.461073125221157,9000000.0,28.725867813509893,9,2.485719091605273,0
0.21686906872902983,17.360881943274716,4805911.687987436,26.49605855063487,0,29.63277017691586,0
0.37258719717516886,8.971260902134993,9000000.0,25.528335623881393,9,31.336526766173687,0
0.15809318009809947,20.00162252483737,9000000.0,27.097936711773496,9,21.17408995346704,0
0.19238752310098203,24.91970733370817,4518812.929682378,26.746526614893533,0,31.18468244304156,0
0.14272370473506676,16.44557171308392,9000000.0,26.71464881995348,0,25.002920735025384,0
0.13534670508149807,15.581457046898542,9000000.0,28.093150985634068,7,15.419388010098974,0
0.06577219926231838,19.614082472508986,9000000.0,27.98561220709452,4,5.245253858337263,0
0.18572174159815755,2.800714068179186,9000000.0,26.696493449228395,2,33.547383294382854,0
0.12278915292336445,20.75772219618507,1346600.7388981855,26.715803468413643,4,24.229754518572754,1
1.0976464634243768,38.71320062621405,9000000.0,22.728929804632983,3,12.396436813643927,0
0.6526951542532267,16.14126645219696,4665733.74025137,23.607784206251246,9,4.501009304108269,0
0.19905911313408223,16.166124763985685,9000000.0,26.466532417125226,2,27.963941740195644,0
0.06309856762986439,22.205249000697783,6821003.226376184,28.8513345055845,0,28.070524219265497,0
0.04449353096353303,28.517328677385734,4413147.216429301,28.840108401669305,8,19.005321376237852,0
0.44536680880290613,23.824774911038944,9000000.0,24.69348591164979,8,34.99849819480317,0
0.17600360963705286,1.9107518499151475,9000000.0,27.349230249540643,8,13.524710661852408,0
0.21874325322755067,20.943791863639227,9000000.0,25.547125984097963,9,32.97227323793142,0
0.023645416531910508,35.003511016691725,9000000.0,29.938343569124147,0,22.059172395908433,0
0.34213101911947535,21.357087327316258,9000000.0,25.6968559058056,7,25.77478355674453,0
0.21318825831304586,8.917786607097753,9000000.0,26.295420691047873,2,32.09769678770364,0
0.044581750539839614,18.972807370930298,939313.3591274988,29.390340163904195,4,29.090298179139495,1
0.08445598165994192,8.035189240612532,9000000.0,28.63500384481193,4,10.10337657265003,0
0.17617405995483035,25.62962582488202,5692931.022206225,26.25336980087082,9,30.353215505198296,0
0.14262546626415676,10.308821883804523,685049.7703755348,26.82219736642267,5,18.88980605345709,1
0.10104683206434932,17.51970544284416,9000000.0,27.451148199061656,2,1.5690097976076252,0
0.12203001156507992,10.995539986057066,9000000.0,27.22253516971051,0,23.583628061208717,0
0.10519101635322181,13.174863597164062,6244028.047249447,28.362667991671483,5,17.489417659734116,0
0.1576406051429415,27.403054521023464,9000000.0,26.027563852912667,8,18.781832659744087,0
0.5894838078351277,17.724200154255882,9000000.0,23.51400330843671,7,14.40338686050825,0
0.010392629344884928,13.08558268391996,9000000.0,30.769792338356602,9,2.242982823600092,0
0.10679434914217162,8.98340420379294,9000000.0,28.36373782121027,0,6.307467301487387,0
0.16146165761946926,3.8980895952039454,1573499.568876726,26.521964942709584,4,26.47591104488771,0
0.18195315587935246,8.241035565341193,5774642.905273152,26.42068689347336,6,8.198006821621565,0
0.09330192104882125,17.783714690110646,9000000.0,27.122140921391818,8,21.97043425804828,0
0.023360194789188948,23.861636381058645,9000000.0,30.252664092888455,3,18.965109218498355,0
0.18787009927373538,13.077539553044593,9000000.0,26.95136000211076,6,7.748947254066512,0
0.7613593797828704,27.9938052050331,9000000.0,23.690194699429334,2,9.819995620175181,0
0.02919197591462058,11.977497044402412,9000000.0,29.98008217658454,5,13.424866612279141,0
0.3210456396698581,15.333917939840845,8371337.4402425205,24.618117877301945,7,30.8065237838204,0
0.09743934246712618,9.442962957639237,9000000.0,27.680207247496025,8,32.945716426677905,0
0.1272852884823371,23.93533214197499,9000000.0,27.385337378709227,4,13.536441848082262,0
0.04722185278958353,31.682574298311977,9000000.0,28.716277992771772,4,1.6152838141574595,0
0.0968631450614723,4.667281273446616,2980281.9972806475,28.18330582077345,8,21.031442886292822,0
0.49660744935732304,14.576865519557112,9000000.0,24.919176415621614,5,14.615153138378878,0
0.2423566789377555,25.853458929350246,8781933.70313798,25.725601628808132,3,17.23103543453369,0
0.7651461676449032,6.8713813500207905,9000000.0,23.915998075863246,2,15.468264864460956,0
0.4392932422904551,20.966787348797606,9000000.0,24.68248076863157,7,22.910074479238382,0
0.20994423711567192,25.550305401452995,9000000.0,26.862006054466004,7,10.655404125343857,0
0.7740912844101471,17.54760170049786,9000000.0,24.54524219767947,5,31.242098536161173,0
0.20992460400851953,20.851841496580928,6130044.570358983,25.741798165721967,1,14.743727115502168,0
0.30974316552526593,29.32631670289325,5026905.8076934535,25.860735850505968,1,11.958149700526535,0
0.10060322607057423,30.638985878708027,9000000.0,28.433643309891888,2,32.30307449844505,0
